student_id,is_synthetic,data_class,generating_model_fingerprint,Sector,Grade_Band,Economic_Strain,Parent_Education,Parent_Availability,Neuro_Type,Child_Labour_Household_Duties,Transport_Burden,Food_Health_Burden,Home_Educational_Support,WASH_Quality,Sensory_Environment,School_Accommodation,Bullying_Social_Exclusion,Teacher_Resource_Adequacy,Support_Mismatch,School_Distress,Access_Barrier,Previous_Attendance,Current_Academic_Performance,Current_Academic_Stress,Psychological_Attendance_Barrier,Current_Attendance,School_Engagement,Next_Term_Dropout_Risk
SYNTH-005367,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,Moderate,Secondary,Limited_or_Away,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-005368,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,High,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,High,Low
SYNTH-005369,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,High,High,High,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Irregular,High,Low
SYNTH-005370,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Irregular,Low,High,Low,Regular,High,Low
SYNTH-005371,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Junior_Secondary,Moderate,Post_Secondary,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Adequate,Low,Limited,High,High,High,Regular,Adequate,Low,High,Irregular,High,Medium
SYNTH-005372,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Limited_or_Away,Typical,Low,Low,High,Adequate,Adequate,Overloading,Adequate,High,Adequate,Low,Low,Low,Irregular,Adequate,High,Low,Irregular,High,Medium
SYNTH-005373,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005374,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,High,Low,Limited,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005375,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005376,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Junior_Secondary,Moderate,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005377,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,OLevel_ALevel,Moderate,Low,Available,Typical,Low,High,Low,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Irregular,Adequate,Low,Low,Regular,High,Low
SYNTH-005378,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Inadequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005379,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,High,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005380,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Primary,Low,Secondary,Available,Typical,Low,High,Low,Adequate,Inadequate,Supportive,Inadequate,Low,Limited,High,Low,Low,Irregular,Low,High,Low,Regular,High,Low
SYNTH-005381,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Limited_or_Away,Typical,High,High,Low,Limited,Inadequate,Supportive,Inadequate,Low,Adequate,Low,High,High,Regular,Low,High,High,Regular,Low,Medium
SYNTH-005382,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Low,Limited_or_Away,Typical,Low,Low,Low,Limited,Inadequate,Overloading,Adequate,High,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,Medium
SYNTH-005383,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Low,Limited_or_Away,Typical,Low,Low,Low,Limited,Adequate,Supportive,Inadequate,Low,Limited,High,Low,Low,Irregular,Low,Low,Low,Irregular,Low,High
SYNTH-005384,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,High,Secondary,Limited_or_Away,Typical,High,High,High,Adequate,Inadequate,Supportive,Adequate,Low,Adequate,Low,Low,High,Irregular,Adequate,Low,Low,Irregular,High,Low
SYNTH-005385,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Low,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,High,Limited,Low,High,Low,Regular,Adequate,Low,High,Regular,High,Low
SYNTH-005386,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Available,Typical,Low,High,Low,Adequate,Inadequate,Supportive,Adequate,Low,Limited,Low,Low,Low,Regular,Low,High,High,Regular,High,Low
SYNTH-005387,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Secondary,Limited_or_Away,Typical,High,High,Low,Limited,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Low,High,Low,Regular,Low,High
SYNTH-005388,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-005389,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Secondary,Limited_or_Away,Typical,High,Low,High,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,High,High,Irregular,High,High
SYNTH-005390,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005391,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Secondary,Available,Typical,Low,High,Low,Limited,Adequate,Supportive,Adequate,Low,Adequate,High,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005392,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,High,Post_Secondary,Limited_or_Away,Typical,High,High,High,Adequate,Inadequate,Overloading,Inadequate,High,Limited,Low,Low,High,Regular,Adequate,High,Low,Irregular,High,Low
SYNTH-005393,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Limited_or_Away,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Adequate,High,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-005394,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Post_Secondary,Limited_or_Away,Typical,High,Low,Low,Adequate,Inadequate,Overloading,Inadequate,High,Limited,Low,High,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-005395,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,OLevel_ALevel,Moderate,Post_Secondary,Available,Typical,Low,Low,High,Adequate,Inadequate,Overloading,Adequate,Low,Limited,Low,High,High,Regular,Adequate,High,High,Regular,High,Medium
SYNTH-005396,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Low,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Adequate,High,Adequate,Low,High,Low,Regular,Adequate,Low,Low,Regular,Low,High
SYNTH-005397,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Limited_or_Away,ADHD,Low,Low,Low,Limited,Inadequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-005398,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,High,Secondary,Limited_or_Away,Typical,High,Low,High,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-005399,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,High,Low,Limited,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Irregular,Low,Low,Low,Regular,Low,Medium
SYNTH-005400,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-005401,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,High,Low,Low,Irregular,Low,High,Low,Irregular,High,High
SYNTH-005402,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,High,Low,Regular,Adequate,High,High,Regular,High,Low
SYNTH-005403,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Adequate,Low,Adequate,High,High,High,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005404,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,Low,Medium
SYNTH-005405,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Inadequate,Low,Limited,Low,High,Low,Regular,Adequate,Low,High,Regular,High,Low
SYNTH-005406,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Secondary,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-005407,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,High,High,Low,Regular,Low,Low,High,Regular,High,Low
SYNTH-005408,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Post_Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005409,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Limited_or_Away,Typical,High,High,Low,Limited,Inadequate,Overloading,Inadequate,Low,Limited,Low,Low,High,Regular,Adequate,Low,Low,Irregular,High,Medium
SYNTH-005410,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,High,Regular,High,Low
SYNTH-005411,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Primary,Moderate,Low,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Irregular,Adequate,Low,Low,Irregular,High,High
SYNTH-005412,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,High,Low,High,Adequate,Adequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005413,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Adequate,High,Adequate,Low,High,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-005414,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Post_Secondary,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Inadequate,Low,Limited,Low,High,High,Regular,Low,Low,High,Regular,High,Low
SYNTH-005415,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Secondary,Available,Typical,Low,Low,High,Limited,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,Low,Low
SYNTH-005416,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,Moderate,Secondary,Limited_or_Away,ADHD,Low,Low,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,High,Low,Low,Regular,Low,Low,Low,Regular,Low,Medium
SYNTH-005417,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Medium
SYNTH-005418,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Low,Limited_or_Away,Typical,Low,High,Low,Adequate,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005419,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,High,High,High,Limited,Inadequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Irregular,Adequate,Low,Low,Irregular,High,Medium
SYNTH-005420,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Irregular,Adequate,Low,Low,Regular,High,Low
SYNTH-005421,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-005422,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005423,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Low,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Inadequate,High,Adequate,Low,Low,Low,Regular,Adequate,Low,High,Regular,High,Low
SYNTH-005424,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Low,Available,Typical,Low,High,Low,Adequate,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,High,Irregular,High,High
SYNTH-005425,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Post_Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,High,High,Low,Irregular,Low,High,High,Irregular,High,High
SYNTH-005426,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Low,Available,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Irregular,Low,Low,Low,Regular,Low,Low
SYNTH-005427,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Available,Typical,High,High,Low,Limited,Inadequate,Supportive,Inadequate,Low,Adequate,Low,Low,High,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005428,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Low,Available,ADHD,Low,Low,Low,Limited,Inadequate,Overloading,Inadequate,Low,Adequate,High,High,Low,Irregular,Low,Low,High,Irregular,Low,High
SYNTH-005429,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Secondary,Available,Typical,Low,High,Low,Limited,Adequate,Overloading,Inadequate,Low,Limited,Low,High,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-005430,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,OLevel_ALevel,Moderate,Low,Available,Typical,Low,High,Low,Limited,Inadequate,Overloading,Adequate,Low,Limited,Low,Low,High,Irregular,Adequate,Low,Low,Irregular,Low,High
SYNTH-005431,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,High,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-005432,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Moderate,Low,Available,Typical,High,Low,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Low,High,Low,Regular,High,Low
SYNTH-005433,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,High,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005434,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Post_Secondary,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Irregular,Adequate,High,Low,Regular,High,Low
SYNTH-005435,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Secondary,Available,Typical,High,Low,Low,Adequate,Adequate,Overloading,Inadequate,High,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-005436,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Limited_or_Away,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Medium
SYNTH-005437,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Low,Post_Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Low,Low,Low,Regular,High,Low
SYNTH-005438,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Low,Low,Limited_or_Away,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,High,Limited,High,High,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005439,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Overloading,Inadequate,High,Adequate,Low,High,Low,Regular,Low,Low,High,Regular,Low,Medium
SYNTH-005440,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Low,Post_Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Overloading,Adequate,Low,Limited,Low,Low,Low,Regular,Low,High,High,Regular,High,Low
SYNTH-005441,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Low,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Irregular,Adequate,Low,Low,Regular,High,Low
SYNTH-005442,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Junior_Secondary,High,Post_Secondary,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Adequate,Low,Adequate,Low,Low,Low,Regular,Adequate,High,Low,Regular,Low,Medium
SYNTH-005443,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Supportive,Adequate,Low,Limited,Low,Low,Low,Regular,Adequate,High,Low,Regular,Low,High
SYNTH-005444,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Low,Available,Typical,Low,High,High,Adequate,Inadequate,Supportive,Inadequate,Low,Limited,Low,High,High,Regular,Adequate,High,High,Regular,High,Low
SYNTH-005445,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Post_Secondary,Limited_or_Away,Typical,High,High,High,Adequate,Adequate,Supportive,Inadequate,High,Limited,Low,Low,High,Irregular,Adequate,Low,Low,Irregular,Low,High
SYNTH-005446,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,Primary,Moderate,Secondary,Available,Typical,Low,Low,High,Adequate,Adequate,Supportive,Adequate,High,Adequate,Low,High,Low,Regular,Adequate,Low,Low,Regular,Low,Medium
SYNTH-005447,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,High,Low,Low,Adequate,Inadequate,Overloading,Adequate,High,Limited,Low,High,Low,Regular,Adequate,High,High,Regular,High,Low
SYNTH-005448,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,High,Secondary,Available,Typical,High,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,High,Low,High,Irregular,Low,High,High,Irregular,High,Low
SYNTH-005449,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Overloading,Inadequate,High,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005450,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Post_Secondary,Available,Typical,High,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,High,High,Low,Irregular,Adequate,Low,Low,Irregular,High,High
SYNTH-005451,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Post_Secondary,Limited_or_Away,ADHD,Low,High,High,Limited,Adequate,Supportive,Adequate,Low,Adequate,Low,Low,Low,Regular,Low,High,Low,Regular,Low,Low
SYNTH-005452,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Estate,Junior_Secondary,Low,Secondary,Available,Typical,Low,High,Low,Adequate,Adequate,Supportive,Adequate,High,Adequate,Low,Low,High,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-005453,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,High,Secondary,Available,Typical,Low,Low,Low,Adequate,Adequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005454,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Post_Secondary,Available,Typical,Low,Low,High,Adequate,Inadequate,Overloading,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
SYNTH-005455,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Moderate,Secondary,Available,Typical,Low,Low,Low,Adequate,Inadequate,Supportive,Inadequate,Low,Adequate,Low,Low,Low,Regular,Adequate,Low,Low,Irregular,High,High
SYNTH-005456,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Urban,OLevel_ALevel,Moderate,Low,Available,Typical,Low,Low,High,Limited,Adequate,Overloading,Adequate,High,Adequate,Low,Low,Low,Irregular,Low,Low,Low,Irregular,Low,High
SYNTH-005457,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,OLevel_ALevel,Moderate,Low,Available,Typical,Low,Low,Low,Adequate,Adequate,Overloading,Inadequate,Low,Adequate,High,Low,High,Regular,Adequate,High,Low,Regular,High,Low
SYNTH-005458,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Primary,Moderate,Secondary,Available,Typical,Low,Low,Low,Limited,Inadequate,Supportive,Inadequate,Low,Limited,Low,Low,Low,Regular,Low,Low,Low,Regular,High,Low
SYNTH-005459,True,SYNTHETIC_NOT_REAL_STUDENT_DATA,c1b90a898747cc01,Rural,Junior_Secondary,High,Low,Available,Typical,Low,Low,Low,Limited,Adequate,Overloading,Inadequate,Low,Limited,High,Low,Low,Regular,Adequate,Low,Low,Regular,High,Low
